split,specialist,slice_type,slice_value,n,positive_rate,ap_category_count,bge_macro_ap,specialist_macro_ap,macro_ap_delta,bge_overall_ap,specialist_overall_ap,overall_ap_delta,bge_binary_error_rate_at_0p5,specialist_binary_error_rate_at_0p5,binary_corrected,binary_regressed,binary_net_correction,binary_net_correction_rate,logloss_specialist_better,logloss_bge_better,bge_logloss,specialist_logloss,logloss_gain,absolute_error_specialist_better,absolute_error_bge_better,bge_mae,specialist_mae,mae_gain
iid,rumodernbert,bge_sequence_length,<128,4622,0.35157940285590655,18,0.7925802396453758,0.7764837176954,-0.016096521949975795,0.8655710240278675,0.8595156593067431,-0.0060553647211243344,0.14582431847684985,0.15534400692340977,127,171,-44,-0.009519688446559932,1282,2882,0.352436895238314,0.36001718621367435,-0.007580290975360324,1140,2520,0.19965486457109619,0.22033273077052354,-0.020677866199427377
iid,rumodernbert,bge_sequence_length,at_384,718,0.2381615598885794,14,0.8368332843987487,0.8488309187726085,0.011997634373859811,0.8162325827591289,0.8122464167823265,-0.003986165976802458,0.11977715877437325,0.11838440111420613,18,17,1,0.001392757660167131,178,407,0.29793223045696005,0.2930668307776071,0.004865399679352992,156,347,0.1590681301291969,0.1772591027051462,-0.018190972575949295
hard,minilm,category,Автотовары,316,0.18354430379746836,1,0.17545023522544773,0.16529394741289358,-0.010156287812554149,0.17545023522544773,0.16529394741289358,-0.010156287812554149,0.23417721518987342,0.2626582278481013,5,14,-9,-0.028481012658227847,126,150,0.7268870516441162,0.7906892781410308,-0.06380222649691472,102,127,0.2841645057616708,0.29761601272304367,-0.013451506961372834
hard,minilm,category,Аптека,308,0.07792207792207792,1,0.33493515642258453,0.40122336073375586,0.06628820431117133,0.33493515642258453,0.40122336073375586,0.06628820431117133,0.12012987012987013,0.10064935064935066,12,6,6,0.01948051948051948,59,44,0.28145678757814446,0.23455204981030955,0.0469047377678349,56,39,0.12507660507305576,0.11420759561167562,0.010869009461380124
hard,minilm,category,Бытовая химия,311,0.48231511254019294,1,0.6083657234584935,0.6210922759941224,0.012726552535628932,0.6083657234584935,0.6210922759941224,0.012726552535628932,0.3858520900321543,0.37942122186495175,16,14,2,0.006430868167202572,142,141,0.9132635208727007,0.9156933007731071,-0.0024297799004064746,118,124,0.39579639032219577,0.39361495517158335,0.0021814351506123974
hard,minilm,category,Галантерея и аксессуары,308,0.1590909090909091,1,0.2378957220442949,0.21189585040878925,-0.025999871635505656,0.2378957220442949,0.21189585040878925,-0.025999871635505656,0.25,0.262987012987013,5,9,-4,-0.012987012987012988,113,110,0.5973241448457705,0.6305916474371772,-0.0332675025914068,94,95,0.2769401866334629,0.27793459760859707,-0.0009944109751341347
hard,minilm,category,Детские товары,294,0.5578231292517006,1,0.579400281955623,0.5626321712564838,-0.016768110699139194,0.579400281955623,0.5626321712564838,-0.016768110699139194,0.4557823129251701,0.46598639455782315,20,23,-3,-0.01020408163265306,128,149,1.0652026179460394,1.0756776296614405,-0.010475011715401192,114,129,0.45667499271823336,0.46528156937834914,-0.008606576660115803
hard,minilm,category,Дом и сад,284,0.25,1,0.41826193615952834,0.39754498465963023,-0.020716951499898106,0.41826193615952834,0.39754498465963023,-0.020716951499898106,0.2852112676056338,0.27816901408450706,14,12,2,0.007042253521126761,102,124,0.6253368973667551,0.6461635171872813,-0.020826619820526228,93,111,0.299842759133087,0.3091345471797288,-0.009291788046641774
hard,minilm,category,Канцелярские товары,282,0.34397163120567376,1,0.47148181849202475,0.4591952269735965,-0.012286591518428258,0.47148181849202475,0.4591952269735965,-0.012286591518428258,0.33687943262411346,0.34397163120567376,16,18,-2,-0.0070921985815602835,118,129,0.7829628261148477,0.7857960179492102,-0.0028331918343624525,100,108,0.3629427824597905,0.3678939123943461,-0.004951129934555646
hard,minilm,category,Красота и гигиена,287,0.3588850174216028,1,0.43149071310372533,0.4044096110788412,-0.02708110202488412,0.43149071310372533,0.4044096110788412,-0.02708110202488412,0.41114982578397213,0.4181184668989547,11,13,-2,-0.006968641114982578,119,134,0.9671476371559005,0.9575749862134836,0.009572650942416694,103,115,0.4141347314770989,0.41827759070513376,-0.004142859228034844
hard,minilm,category,Мебель,339,0.12684365781710916,1,0.1917879731069017,0.1779846131843822,-0.01380335992251952,0.1917879731069017,0.1779846131843822,-0.01380335992251952,0.20943952802359883,0.24778761061946902,9,22,-13,-0.038348082595870206,113,131,0.532235869711494,0.5705683987318296,-0.038332529020335564,89,111,0.23141881793431435,0.24799072346744502,-0.016571905533130663
hard,minilm,category,Музыкальные инструменты,431,0.20185614849187936,1,0.42316860472693796,0.4136045980381133,-0.009564006688824678,0.42316860472693796,0.4136045980381133,-0.009564006688824678,0.22273781902552203,0.21577726218097448,16,13,3,0.0069605568445475635,221,139,0.6138976606593719,0.6035046721598413,0.010392988499530685,156,111,0.24772030803544573,0.24482554820903174,0.002894759826413993
hard,minilm,category,Обувь,325,0.09230769230769231,1,0.11808821137717487,0.10470628488708619,-0.01338192649008868,0.11808821137717487,0.10470628488708619,-0.01338192649008868,0.1476923076923077,0.16,6,10,-4,-0.012307692307692308,86,153,0.40294810114071605,0.41856845164883205,-0.015620350508116025,77,137,0.21501198721001857,0.2286947140437909,-0.013682726833772344
hard,minilm,category,Продукты питания,311,0.2861736334405145,1,0.4617355803218576,0.45621490989933194,-0.005520670422525631,0.4617355803218576,0.45621490989933194,-0.005520670422525631,0.28938906752411575,0.2958199356913183,13,15,-2,-0.006430868167202572,119,149,0.7943031527183669,0.7520144567925415,0.042288695925825376,99,126,0.31532960298249924,0.3133636015214021,0.001966001461097189
hard,minilm,category,Спорт и отдых,300,0.26666666666666666,1,0.22414131445437077,0.2212637141225211,-0.002877600331849667,0.22414131445437077,0.2212637141225211,-0.002877600331849667,0.45,0.45666666666666667,10,12,-2,-0.006666666666666667,123,136,1.168116478942315,1.2061999790888471,-0.038083500146532105,99,107,0.43583316936312866,0.4377959001696824,-0.0019627308065537363
hard,minilm,category,Строительство и ремонт,298,0.21476510067114093,1,0.27107782185477114,0.28707900952147547,0.01600118766670433,0.27107782185477114,0.28707900952147547,0.01600118766670433,0.31208053691275167,0.3087248322147651,18,17,1,0.003355704697986577,128,103,0.7338001735540846,0.6996293481871696,0.034170825366914855,104,79,0.326611156763287,0.3201315651748145,0.006479591588472522
hard,minilm,category,Товары для животных,319,0.3573667711598746,1,0.5371934662549436,0.5546802240488741,0.017486757793930496,0.5371934662549436,0.5546802240488741,0.017486757793930496,0.3322884012539185,0.31974921630094044,12,8,4,0.012539184952978056,151,124,0.8064082895158539,0.7976656761056458,0.008742613410208105,129,95,0.34811771703339517,0.3324255581711985,0.015692158862196645
hard,minilm,category,Хобби и творчество,295,0.46779661016949153,1,0.6311784676712795,0.5879251820967901,-0.043253285574489375,0.6311784676712795,0.5879251820967901,-0.043253285574489375,0.4135593220338983,0.3694915254237288,21,8,13,0.04406779661016949,127,132,0.9239312771828623,0.9057337123954401,0.018197564787422175,116,117,0.4023855039679694,0.3900518045981683,0.012333699369801098
hard,minilm,category,Электроника,407,0.20147420147420148,1,0.4675625948400467,0.4097529362855709,-0.057809658554475785,0.4675625948400467,0.4097529362855709,-0.057809658554475785,0.22604422604422605,0.23095823095823095,21,23,-2,-0.004914004914004914,152,166,0.4693087168413193,0.49428403725568515,-0.0249753204143658,136,140,0.252657394962869,0.26367233146404784,-0.011014936501178857
hard,minilm,category,Ювелирные изделия,399,0.09523809523809523,1,0.18432810659811058,0.1888456988370557,0.004517592238945128,0.18432810659811058,0.1888456988370557,0.004517592238945128,0.15789473684210525,0.13784461152882205,20,12,8,0.020050125313283207,190,171,0.3766069953758857,0.39661051711639783,-0.020003521740512054,173,153,0.21617923583981247,0.2083012500149373,0.007877985824875179
hard,minilm,label,0,4333,0.0,0,,,,,,,0.19224555735056542,0.19524578813754903,155,168,-13,-0.003000230786983614,1653,1608,0.415500302940039,0.4171432354219799,-0.0016429324819409658,1392,1372,0.21885307302155999,0.2196139455734046,-0.0007608725518446316
hard,minilm,label,1,1481,1.0,0,,,,,,,0.5530047265361242,0.5469277515192438,90,81,9,0.006076975016880486,664,777,1.5100240280843966,1.5291432726137835,-0.01911924452938672,566,652,0.5598440593430268,0.562914654465784,-0.003070595122757132
hard,minilm,bge_score_bin,.01-.025,780,0.15,18,0.27087114568268067,0.2895682716601524,0.01869712597747175,0.2006857955394175,0.18491477894159247,-0.01577101659782504,0.15,0.15,0,0,0,0.0,275,307,0.6246563970056201,0.6110775149983065,0.013578882007313558,116,200,0.16153033388157687,0.1668819082324775,-0.005351574350900661
hard,minilm,bge_score_bin,.025-.05,637,0.23861852433281006,18,0.41677597094973207,0.3984253942386847,-0.01835057671104734,0.2729888798441732,0.27583830916564867,0.002849429321475472,0.23861852433281006,0.2401883830455259,0,1,-1,-0.0015698587127158557,305,265,0.82310021210059,0.829881250470991,-0.006781038370401181,240,228,0.25699160477874605,0.26109388259841126,-0.0041022778196652164
hard,minilm,bge_score_bin,.05-.10,551,0.2177858439201452,18,0.3330374826213021,0.3390995097369039,0.006062027115601776,0.2451866708089308,0.2541569664550609,0.008970295646130111,0.2177858439201452,0.21960072595281308,2,3,-1,-0.0018148820326678765,270,247,0.629775416325226,0.6394440790125933,-0.009668662687367243,244,224,0.25685194311849435,0.26927653803175716,-0.012424594913262827
hard,minilm,bge_score_bin,.10-.20,512,0.2421875,17,0.3817118294184419,0.39560800626899056,0.01389617685054867,0.2580134185333881,0.28207354438168336,0.024060125848295255,0.2421875,0.265625,5,17,-12,-0.0234375,265,243,0.5879000224012859,0.6235422301299127,-0.035642207728626765,261,233,0.3164006162696751,0.3272906894690095,-0.010890073199334438
hard,minilm,bge_score_bin,.20-.40,574,0.3170731707317073,18,0.4129498658861447,0.43758224726433764,0.024632381378192958,0.3222117816352109,0.361111869247178,0.03890008761196706,0.3170731707317073,0.3554006968641115,49,71,-22,-0.03832752613240418,297,272,0.6353470386860562,0.6976333739358599,-0.06228633524980342,287,262,0.4249670888177194,0.4198442485884403,0.005122840229279073
hard,minilm,bge_score_bin,.40-.60,528,0.3125,18,0.41695588719719745,0.36415491536459643,-0.05280097183260102,0.33232812125094685,0.32982065798826415,-0.0025074632626826965,0.4791666666666667,0.4583333333333333,118,107,11,0.020833333333333332,281,240,0.6957748904756728,0.7702192172237197,-0.07444432674804684,270,232,0.49794655411758204,0.4832995009015907,0.014647053215991367
hard,minilm,bge_score_bin,.60-.80,488,0.3975409836065574,16,0.4199159645699275,0.44118774090511126,0.021271776335183734,0.3918393782894626,0.40566198714419616,0.013822608854733576,0.6024590163934426,0.555327868852459,62,39,23,0.0471311475409836,233,249,0.8825711203413603,0.9257585076541988,-0.043187387312838464,227,239,0.5418698661884324,0.5300932244596178,0.011776641728814508
hard,minilm,bge_score_bin,.80-.90,341,0.4809384164222874,15,0.5689853688695066,0.48763572358819823,-0.08134964528130834,0.50787966655216,0.473981105464289,-0.03389856108787098,0.5190615835777126,0.5249266862170088,6,8,-2,-0.005865102639296188,168,169,1.0823287670286288,1.069051215653694,0.013277551374935014,161,158,0.5122648764215956,0.5164246336936601,-0.004159757272064511
hard,minilm,bge_score_bin,.90-.95,202,0.5594059405940595,14,0.5565339767192274,0.6027479434725429,0.04621396675331546,0.5042209814164813,0.5424636006111669,0.038242619194685634,0.4405940594059406,0.44554455445544555,2,3,-1,-0.0049504950495049506,86,103,1.209787044823824,1.0941335983008507,0.1156534465229732,83,87,0.45059379699206586,0.4544619225924558,-0.003868125600389915
hard,minilm,bge_score_bin,.95-.975,132,0.5227272727272727,9,0.6345768057750101,0.5481109356971466,-0.08646587007786344,0.5814821182515283,0.5019317425687326,-0.07955037568279566,0.4772727272727273,0.4696969696969697,1,0,1,0.007575757575757576,56,64,1.5734781816394623,1.4148048493088583,0.15867333233060432,42,49,0.4781014345812075,0.4813259896455389,-0.0032245550643314014
hard,minilm,bge_score_bin,.975-.99,61,0.45901639344262296,8,0.6002773268398268,0.5340840161822304,-0.06619331065759637,0.37225103348434,0.39097690413985453,0.01872587065551451,0.5409836065573771,0.5409836065573771,0,0,0,0.0,28,27,2.210210452726569,1.9251912947139604,0.2850191580126085,16,20,0.5408757827321037,0.540887532664127,-1.1749932023345448e-05
hard,minilm,bge_score_bin,00-.01,1001,0.04695304695304695,14,0.20064038056980973,0.27735905962113444,0.0767186790513247,0.10063752672027723,0.11475446240450218,0.014116935684224952,0.04695304695304695,0.04695304695304695,0,0,0,0.0,52,194,0.25234764150625394,0.2416652130573219,0.010682428448932055,11,90,0.050014317014632194,0.05239236991440009,-0.002378052899767898
hard,minilm,bge_uncertainty,confident,554,0.3447653429602888,18,0.3736114836768762,0.3810049799747788,0.007393496297902591,0.36998023459492024,0.3826718118529366,0.01269157725801634,0.45306859205776173,0.4332129963898917,49,38,11,0.019855595667870037,278,271,0.7894167623036032,0.8331932809146505,-0.043776518611047185,270,255,0.47662307504927637,0.4680474450078789,0.008575630041397435
hard,minilm,bge_uncertainty,extreme,3371,0.19341441708691784,18,0.3448268608042737,0.34760171605253515,0.002774855248261432,0.39919336827705554,0.3894774182087959,-0.009715950068259649,0.18451498071788786,0.1851082764758232,5,7,-2,-0.0005932957579353308,1073,1212,0.6537752679034187,0.6316983934712165,0.022076874432202073,752,900,0.1985940654536325,0.20371758161780457,-0.00512351616417205
hard,minilm,bge_uncertainty,mid,508,0.3641732283464567,17,0.4576874511566644,0.45547626185538853,-0.0022111893012758954,0.434950496038332,0.40543985249757664,-0.029510643540755388,0.44291338582677164,0.4625984251968504,62,72,-10,-0.01968503937007874,252,250,0.7048169697168976,0.7689421865112525,-0.0641252167943547,244,246,0.48093389784257246,0.4731846608104199,0.007749237032152537
hard,minilm,bge_uncertainty,uncertain,271,0.2878228782287823,16,0.4821417098266814,0.40257113172094794,-0.07957057810573348,0.3238997623431802,0.2973200539563028,-0.0265797083868774,0.47232472324723246,0.4612546125461255,57,54,3,0.01107011070110701,145,120,0.6966474768799387,0.7809321173909052,-0.0842846405109666,140,117,0.49599145974180353,0.48709829272599237,0.008893167015811174
hard,minilm,bge_uncertainty,very_confident,853,0.3376318874560375,18,0.4476481045331546,0.4098866613134025,-0.03776144321975211,0.45865176673974317,0.44132720339625775,-0.017324563343485422,0.3528722157092614,0.369284876905041,11,25,-14,-0.016412661195779603,433,412,0.7855555932312084,0.8016413673674384,-0.016085774136229847,422,391,0.39470039670555424,0.40289992156819576,-0.008199524862641536
hard,minilm,bge_uncertainty,very_uncertain,257,0.33852140077821014,15,0.5330591131212047,0.5060738511395076,-0.02698526198169704,0.34431363372931745,0.3788994048764902,0.03458577114717276,0.48638132295719844,0.45525291828793774,61,53,8,0.0311284046692607,136,120,0.6948547701816802,0.7589227349462592,-0.06406796476457895,130,115,0.5000081516889283,0.47929377100115156,0.020714380687776708
hard,minilm,title_similarity,exact_token_set,937,0.052294557097118465,16,0.3551109847134441,0.33761901761321483,-0.017491967100229266,0.18135942889437462,0.21160062654273018,0.03024119764835556,0.14834578441835647,0.16008537886872998,24,35,-11,-0.011739594450373533,313,390,0.40853782556721935,0.4011528963147249,0.007384929252494432,277,342,0.20560857292707843,0.21219816206365633,-0.006589589136577916
hard,minilm,title_similarity,high,1583,0.1490840176879343,16,0.31576485256396253,0.2834709171182545,-0.03229393544570802,0.3313434216661257,0.3041862659428748,-0.027157155723250892,0.19646241313960833,0.19583070120025267,49,48,1,0.0006317119393556538,617,551,0.5210094480513701,0.5255404374367905,-0.004530989385420364,480,452,0.22105035522806568,0.22077269920456588,0.0002776560234997995
hard,minilm,title_similarity,low,875,0.40914285714285714,18,0.4613390217683111,0.45438360033067976,-0.006955421437631337,0.48978942913884754,0.47800629840159,-0.011783130737257563,0.4662857142857143,0.4502857142857143,62,48,14,0.016,401,419,1.0593978148775889,1.0747807457760603,-0.015382930898471604,371,366,0.46602313866552764,0.46067806221644525,0.005345076449082366
